symbol	compound	herb_name
GSTA4	reduced glutathione	Tamarindus indica
GSTA4	reduced glutathione	Taraxacum officinale
GSTA4	reduced glutathione	Theobroma cacao
GSTA4	reduced glutathione	Thymus vulgaris
GSTA4	reduced glutathione	Tilia
GSTA4	reduced glutathione	Tilia cordata
GSTA4	reduced glutathione	Trigonella foenum-graecum
GSTA4	reduced glutathione	Triticum aestivum
GSTA4	reduced glutathione	Vaccinium
GSTA4	reduced glutathione	Vaccinium angustifolium
GSTA4	reduced glutathione	Vaccinium arboreum
GSTA4	reduced glutathione	Vaccinium corymbosum
GSTA4	reduced glutathione	Vaccinium macrocarpon
GSTA4	reduced glutathione	Vaccinium myrtillus
GSTA4	reduced glutathione	Vaccinium vitis-idaea
GSTA4	reduced glutathione	Vanilla
GSTA4	reduced glutathione	Verbena officinalis
GSTA4	reduced glutathione	Vigna angularis
GSTA4	reduced glutathione	Vigna umbellata
GSTA4	reduced glutathione	Vigna unguiculata
GSTA4	reduced glutathione	Vitis rotundifolia
GSTA4	reduced glutathione	Vitis vinifera
GSTA4	reduced glutathione	Zingiber officinale
GSTA4	reduced glutathione	Rubus arcticus
GSTA4	reduced glutathione	Musa acuminata
GSTA4	reduced glutathione	Myrica
GSTA4	reduced glutathione	Vaccinium elliottii
GSTA4	reduced glutathione	Vaccinium myrtilloides
GSTA4	reduced glutathione	Vaccinium uliginosum
GSTA4	reduced glutathione	Ribes aureum
GSTA4	reduced glutathione	Apium graveolens Rapaceum Group
GSTA4	reduced glutathione	Apium graveolens Dulce Group
GSTA4	reduced glutathione	Allium tuberosum
GSTA4	reduced glutathione	Vaccinium oxycoccos
GSTA4	reduced glutathione	Vaccinium stamineum
GSTA4	reduced glutathione	Panax ginseng
GSTA4	reduced glutathione	Vaccinium deliciosum
GSTA4	reduced glutathione	Vaccinium ovalifolium
GSTA4	reduced glutathione	Vaccinium ovatum
GSTA4	reduced glutathione	Vaccinium parvifolium
GSTA4	reduced glutathione	Dimocarpus longan
GSTA4	reduced glutathione	Macadamia tetraphylla
GSTA4	reduced glutathione	Vitis aestivalis
GSTA4	reduced glutathione	Vitis labrusca
GSTA4	reduced glutathione	Prunus persica var. nucipersica
GSTA4	reduced glutathione	Prunus persica var. persica
GSTA4	reduced glutathione	Capsicum baccatum var. baccatum
GSTA4	reduced glutathione	Capsicum chinense
GSTA4	reduced glutathione	Capsicum
GSTA4	reduced glutathione	Nephelium lappaceum
GSTA4	reduced glutathione	Oryza rufipogon
GSTA4	reduced glutathione	Zizania aquatica
GSTA4	reduced glutathione	Beta vulgaris subsp. cicla
GSTA4	reduced glutathione	Thymus pulegioides
GSTA4	reduced glutathione	Brassica oleracea var. costata
GSTA4	reduced glutathione	Juglans ailanthifolia
GSTA4	reduced glutathione	Allium fistulosum
GSTA4	reduced glutathione	Triticum turgidum subsp. durum
GSTA4	reduced glutathione	Allium ascalonicum
GSTA4	reduced glutathione	Eruca vesicaria
GSTA4	reduced glutathione	Daucus carota subsp. sativus
GSTA4	reduced glutathione	Blumeria graminis f. sp. triticale
GSTA4	reduced glutathione	Brassica oleracea var. viridis
GSTA4	reduced glutathione	Vaccinium angustifolium x Vaccinium corymbosum
GSTA4	reduced glutathione	Apium graveolens Secalinum Group
GSTA4	reduced glutathione	Brassica rapa var. perviridis
GSTA4	reduced glutathione	Brassica rapa subsp. chinensis
GSTA4	reduced glutathione	Brassica rapa subsp. pekinensis
GSTA4	reduced glutathione	Citrus x paradisi
GSTA4	reduced glutathione	Brassica oleracea var. alboglabra
GSTA4	reduced glutathione	Origanum x majoricum
GSTA4	reduced glutathione	Hea
GSTA4	reduced glutathione	Raphanus sativus var. niger
GSTA4	reduced glutathione	Raphanus sativus var. sativus
GSTA4	reduced glutathione	Apoidea
GSTA4	reduced glutathione	Salvia elegans
GSTA4	reduced glutathione	Ribes glandulosum
GSTA4	reduced glutathione	unidentified
GSTA4	reduced glutathione	Mycobacterium phage Seabiscuit
GSTA4	reduced glutathione	Haliotis
GSTA4	reduced glutathione	Crateva religiosa
GSTA4	reduced glutathione	Malpighia emarginata
GSTA4	reduced glutathione	Quercus
GSTA4	reduced glutathione	Cucurbita maxima
GSTA4	reduced glutathione	Eucheuma
GSTA4	reduced glutathione	Medicago sativa
GSTA4	reduced glutathione	Pimenta dioica
GSTA4	reduced glutathione	Amaranthus
GSTA4	reduced glutathione	Sagittaria latifolia
GSTA4	reduced glutathione	Maranta arundinacea
GSTA4	reduced glutathione	Pyrus pyrifolia
GSTA4	reduced glutathione	Clupea harengus
GSTA4	reduced glutathione	Phyllostachys edulis
GSTA4	reduced glutathione	Fagus
GSTA4	reduced glutathione	Artocarpus altilis
GSTA4	reduced glutathione	Brosimum alicastrum
GSTA4	reduced glutathione	Brassica rapa Broccoletto Group
GSTA4	reduced glutathione	Lota lota
GSTA4	reduced glutathione	Petasites japonicus
GSTA4	reduced glutathione	Peprilus triacanthus
GSTA4	reduced glutathione	Juglans cinerea
GSTA4	reduced glutathione	Cucurbita moschata
GSTA4	reduced glutathione	Lagenaria siceraria
GSTA4	reduced glutathione	Cynara cardunculus
GSTA4	reduced glutathione	Carissa macrocarpa
GSTA4	reduced glutathione	Ceratonia siliqua
GSTA4	reduced glutathione	Manihot esculenta
GSTA4	reduced glutathione	Sechium edule
GSTA4	reduced glutathione	Annona cherimola
GSTA4	reduced glutathione	Anthriscus cerefolium
GSTA4	reduced glutathione	Salvia hispanica
GSTA4	reduced glutathione	Castanea mollissima
GSTA4	reduced glutathione	Eleocharis dulcis
GSTA4	reduced glutathione	Glebionis coronaria
GSTA4	reduced glutathione	Cocos nucifera
GSTA4	reduced glutathione	Valerianella locusta
GSTA4	reduced glutathione	Gossypium
GSTA4	reduced glutathione	Vigna unguiculata subsp. cylindrica
GSTA4	reduced glutathione	Malus
GSTA4	reduced glutathione	Viburnum edule
GSTA4	reduced glutathione	Myoxocephalus
GSTA4	reduced glutathione	Rumex
GSTA4	reduced glutathione	Durio zibethinus
GSTA4	reduced glutathione	Sambucus
GSTA4	reduced glutathione	Perideridia oregana
GSTA4	reduced glutathione	Castanea sativa
GSTA4	reduced glutathione	Chamaenerion angustifolium
GSTA4	reduced glutathione	Ginkgo biloba
GSTA4	reduced glutathione	Vitis
GSTA4	reduced glutathione	Physalis
GSTA4	reduced glutathione	Corylus
GSTA4	reduced glutathione	Carya
GSTA4	reduced glutathione	Moringa oleifera
GSTA4	reduced glutathione	Lablab purpureus
GSTA4	reduced glutathione	Chondrus crispus
GSTA4	reduced glutathione	Artocarpus heterophyllus
GSTA4	reduced glutathione	Castanea crenata
GSTA4	reduced glutathione	Syzygium cumini
GSTA4	reduced glutathione	Helianthus tuberosus
GSTA4	reduced glutathione	Ziziphus sp.
GSTA4	reduced glutathione	Corchorus olitorius
GSTA4	reduced glutathione	Brassica napus var. pabularia
GSTA4	reduced glutathione	Laminaria
GSTA4	reduced glutathione	Citrus
GSTA4	reduced glutathione	Chenopodium album
GSTA4	reduced glutathione	Rubus loganobaccus
GSTA4	reduced glutathione	Nelumbo
GSTA4	reduced glutathione	Lupinus albus
GSTA4	reduced glutathione	Basella alba
GSTA4	reduced glutathione	Mammea americana
GSTA4	reduced glutathione	Garcinia mangostana
GSTA4	reduced glutathione	Hedysarum alpinum
GSTA4	reduced glutathione	Vigna aconitifolia
GSTA4	reduced glutathione	Dioscorea pentaphylla
GSTA4	reduced glutathione	Sinapis alba
GSTA4	reduced glutathione	Tetragonia tetragonoides
GSTA4	reduced glutathione	Nopalea cochenillifera
GSTA4	reduced glutathione	Vaccinium reticulatum
GSTA4	reduced glutathione	Abelmoschus esculentus
GSTA4	reduced glutathione	Capsicum annuum var. annuum
GSTA4	reduced glutathione	Diospyros virginiana
GSTA4	reduced glutathione	Canarium ovatum
GSTA4	reduced glutathione	Pinus edulis
GSTA4	reduced glutathione	Eugenia uniflora
GSTA4	reduced glutathione	Opuntia macrorhiza
GSTA4	reduced glutathione	Musa x paradisiaca
GSTA4	reduced glutathione	Phytolacca americana
GSTA4	reduced glutathione	Papaver somniferum
GSTA4	reduced glutathione	Pediomelum esculentum
GSTA4	reduced glutathione	Opuntia
GSTA4	reduced glutathione	Chenopodium quinoa
GSTA4	reduced glutathione	Syzygium jambos
GSTA4	reduced glutathione	Rosa
GSTA4	reduced glutathione	Hibiscus sabdariffa
GSTA4	reduced glutathione	Rubus spectabilis
GSTA4	reduced glutathione	Tragopogon porrifolius
GSTA4	reduced glutathione	Manilkara zapota
GSTA4	reduced glutathione	Pouteria sapota
GSTA4	reduced glutathione	Sesbania bispinosa
GSTA4	reduced glutathione	Sisymbrium
GSTA4	reduced glutathione	Annona muricata
GSTA4	reduced glutathione	Triticum spelta
GSTA4	reduced glutathione	Spirulina
GSTA4	reduced glutathione	Psidium cattleyanum
GSTA4	reduced glutathione	Annona squamosa
GSTA4	reduced glutathione	Colocasia esculenta
GSTA4	reduced glutathione	Eragrostis tef
GSTA4	reduced glutathione	Physalis philadelphica var. immaculata
GSTA4	reduced glutathione	Luffa aegyptiaca
GSTA4	reduced glutathione	Eutrema japonicum
GSTA4	reduced glutathione	Benincasa hispida
GSTA4	reduced glutathione	Zizania
GSTA4	reduced glutathione	Salix pulchra
GSTA4	reduced glutathione	Psophocarpus tetragonolobus
GSTA4	reduced glutathione	Dioscorea
GSTA4	reduced glutathione	Pachyrhizus erosus
GSTA4	reduced glutathione	Xanthosoma sagittifolium
GSTA4	reduced glutathione	Vigna unguiculata subsp. unguiculata
GSTA4	reduced glutathione	Macadamia
GSTA4	reduced glutathione	Koenigia alpina
GSTA4	reduced glutathione	Triticum turgidum subsp. turanicum
GSTA4	reduced glutathione	Vigna unguiculata subsp. sesquipedalis
GSTA4	reduced glutathione	Citrus latifolia
GSTA4	reduced glutathione	Acca sellowiana
GSTA4	reduced glutathione	Pangium edule
GSTA4	reduced glutathione	Auricularia auricula-judae
GSTA4	reduced glutathione	Agaricus bisporus
GSTA4	reduced glutathione	Lentinula edodes
GSTA4	reduced glutathione	Undaria pinnatifida
GSTA4	reduced glutathione	Flammulina velutipes
GSTA4	reduced glutathione	Dysphania ambrosioides
GSTA4	reduced glutathione	Pleurotus ostreatus
GSTA4	reduced glutathione	Auricularia polytricha
GSTA4	reduced glutathione	Grifola frondosa
GSTA4	reduced glutathione	Matteuccia struthiopteris
GSTA4	reduced glutathione	Rumex arcticus
GSTA4	reduced glutathione	Tinda
GSTA4	reduced glutathione	Triticum
GSTA4	reduced glutathione	Prunus virginiana
GSTA4	reduced glutathione	Agave
GSTA4	reduced glutathione	Typha angustifolia
GSTA4	reduced glutathione	Cantharellus cibarius
GSTA4	reduced glutathione	Cinnamomum
GSTA4	reduced glutathione	Elaeis
GSTA4	reduced glutathione	Metroxylon sagu
GSTA4	reduced glutathione	Diospyros
GSTA4	reduced glutathione	Scorzonera hispanica
GSTA4	reduced glutathione	Rhodophyta
GSTA4	reduced glutathione	Saccharina japonica
GSTA4	reduced glutathione	Cirsium
GSTA4	reduced glutathione	Juglans
GSTA4	reduced glutathione	Strombidae
GSTA4	reduced glutathione	Cucumis metulifer
GSTA4	reduced glutathione	Nu
GSTA4	reduced glutathione	Attalea speciosa
GSTA4	reduced glutathione	Theobroma grandiflorum
GSTA4	reduced glutathione	Vitellaria paradoxa
GSTA4	reduced glutathione	Camellia oleifera
GSTA4	reduced glutathione	Virola surinamensis
GSTA4	reduced glutathione	Byrsonima crassifolia
GSTA4	reduced glutathione	Solanum quitoense
GSTA4	reduced glutathione	Cyathea
GSTA4	reduced glutathione	Thelesperma
GSTA4	reduced glutathione	Nuphar lutea
GSTA4	reduced glutathione	Capsicum pubescens
GSTA4	reduced glutathione	Brassica oleracea var. capitata
GSTA4	reduced glutathione	Morella rubra
GSTA4	reduced glutathione	Brassica
GSTA4	reduced glutathione	Sida sp. dark green fruits
GSTA4	reduced glutathione	Pan
GSTA4	reduced glutathione	Zu
GSTA4	reduced glutathione	Amelanchier alnifolia
GSTA4	reduced glutathione	Prunus tomentosa
GSTA4	reduced glutathione	Eois sp. black tears
GSTP1	reduced glutathione	Gekko
GSTP1	reduced glutathione	Allium sativum
GSTP1	reduced glutathione	Allium cepa
GSTP1	reduced glutathione	Anethum graveolens
GSTP1	reduced glutathione	Arachis hypogaea
GSTP1	reduced glutathione	Portulaca oleracea
GSTP1	reduced glutathione	Solanum tuberosum
GSTP1	reduced glutathione	Spinacia oleracea
GSTP1	reduced glutathione	Vigna mungo
GSTP1	reduced glutathione	Vigna radiata
GSTP1	reduced glutathione	Zea mays
GSTP1	reduced glutathione	Nelumbo nucifera
GSTP1	reduced glutathione	Vicia faba
GSTP1	reduced glutathione	Phaseolus vulgaris
GSTP1	reduced glutathione	Allium sativum
GSTP1	reduced glutathione	Angelica keiskei
GSTP1	reduced glutathione	Brassica oleracea var. sabauda
GSTP1	reduced glutathione	Actinidia chinensis
GSTP1	reduced glutathione	Allium
GSTP1	reduced glutathione	Allium ampeloprasum
GSTP1	reduced glutathione	Allium schoenoprasum
GSTP1	reduced glutathione	Aloysia triphylla
GSTP1	reduced glutathione	Anacardium occidentale
GSTP1	reduced glutathione	Ananas comosus
GSTP1	reduced glutathione	Annona reticulata
GSTP1	reduced glutathione	Apium graveolens
GSTP1	reduced glutathione	Arctium lappa
GSTP1	reduced glutathione	Armoracia rusticana
GSTP1	reduced glutathione	Artemisia dracunculus
GSTP1	reduced glutathione	Artemisia vulgaris
GSTP1	reduced glutathione	Asparagus officinalis
GSTP1	reduced glutathione	Avena sativa
GSTP1	reduced glutathione	Averrhoa carambola
GSTP1	reduced glutathione	Bertholletia excelsa
GSTP1	reduced glutathione	Beta vulgaris
GSTP1	reduced glutathione	Borago officinalis
GSTP1	reduced glutathione	Brassica juncea
GSTP1	reduced glutathione	Brassica napus
GSTP1	reduced glutathione	Brassica napus var. napus
GSTP1	reduced glutathione	Brassica oleracea
GSTP1	reduced glutathione	Brassica oleracea var. botrytis
GSTP1	reduced glutathione	Brassica oleracea var. gemmifera
GSTP1	reduced glutathione	Brassica oleracea var. gongylodes
GSTP1	reduced glutathione	Brassica oleracea var. italica
GSTP1	reduced glutathione	Brassica rapa
GSTP1	reduced glutathione	Brassica rapa subsp. rapa
GSTP1	reduced glutathione	Cajanus cajan
GSTP1	reduced glutathione	Camellia sinensis
GSTP1	reduced glutathione	Capparis spinosa
GSTP1	reduced glutathione	Capsicum annuum
GSTP1	reduced glutathione	Carica papaya
GSTP1	reduced glutathione	Carthamus tinctorius
GSTP1	reduced glutathione	Carum carvi
GSTP1	reduced glutathione	Carya illinoinensis
GSTP1	reduced glutathione	Castanea
GSTP1	reduced glutathione	Chamaemelum nobile
GSTP1	reduced glutathione	Cicer arietinum
GSTP1	reduced glutathione	Cichorium endivia
GSTP1	reduced glutathione	Cichorium intybus
GSTP1	reduced glutathione	Cinnamomum aromaticum
GSTP1	reduced glutathione	Cinnamomum verum
GSTP1	reduced glutathione	Citrullus lanatus
GSTP1	reduced glutathione	Citrus aurantiifolia
GSTP1	reduced glutathione	Citrus limon
GSTP1	reduced glutathione	Citrus maxima
GSTP1	reduced glutathione	Citrus reticulata
GSTP1	reduced glutathione	Citrus sinensis
GSTP1	reduced glutathione	Coriandrum sativum
GSTP1	reduced glutathione	Corylus avellana
GSTP1	reduced glutathione	Crocus sativus
GSTP1	reduced glutathione	Cucumis melo
GSTP1	reduced glutathione	Cucumis sativus
GSTP1	reduced glutathione	Cucurbita
GSTP1	reduced glutathione	Cuminum cyminum
GSTP1	reduced glutathione	Curcuma longa
GSTP1	reduced glutathione	Cydonia oblonga
GSTP1	reduced glutathione	Cymbopogon citratus
GSTP1	reduced glutathione	Cynara cardunculus var. scolymus
GSTP1	reduced glutathione	Daucus carota
GSTP1	reduced glutathione	Diospyros kaki
GSTP1	reduced glutathione	Elettaria cardamomum
GSTP1	reduced glutathione	Empetrum nigrum
GSTP1	reduced glutathione	Eriobotrya japonica
GSTP1	reduced glutathione	Eruca vesicaria subsp. sativa
GSTP1	reduced glutathione	Eugenia
GSTP1	reduced glutathione	Fagopyrum esculentum
GSTP1	reduced glutathione	Fagopyrum tataricum
GSTP1	reduced glutathione	Ficus carica
GSTP1	reduced glutathione	Foeniculum vulgare
GSTP1	reduced glutathione	Fragaria x ananassa
GSTP1	reduced glutathione	Gaylussacia baccata
GSTP1	reduced glutathione	Glycine max
GSTP1	reduced glutathione	Helianthus annuus
GSTP1	reduced glutathione	Hippophae rhamnoides
GSTP1	reduced glutathione	Hordeum vulgare
GSTP1	reduced glutathione	Hyssopus officinalis
GSTP1	reduced glutathione	Illicium verum
GSTP1	reduced glutathione	Ipomoea aquatica
GSTP1	reduced glutathione	Ipomoea batatas
GSTP1	reduced glutathione	Juglans nigra
GSTP1	reduced glutathione	Juglans regia
GSTP1	reduced glutathione	Lactuca sativa
GSTP1	reduced glutathione	Lathyrus sativus
GSTP1	reduced glutathione	Laurus nobilis
GSTP1	reduced glutathione	Lens culinaris
GSTP1	reduced glutathione	Lepidium sativum
GSTP1	reduced glutathione	Levisticum officinale
GSTP1	reduced glutathione	Linum usitatissimum
GSTP1	reduced glutathione	Lippia graveolens
GSTP1	reduced glutathione	Litchi chinensis
GSTP1	reduced glutathione	Lupinus
GSTP1	reduced glutathione	Malus pumila
GSTP1	reduced glutathione	Mangifera indica
GSTP1	reduced glutathione	Matricaria chamomilla var. recutita
GSTP1	reduced glutathione	Melissa officinalis
GSTP1	reduced glutathione	Mentha
GSTP1	reduced glutathione	Mentha aquatica
GSTP1	reduced glutathione	Mentha arvensis
GSTP1	reduced glutathione	Mentha spicata
GSTP1	reduced glutathione	Mentha x piperita
GSTP1	reduced glutathione	Mespilus germanica
GSTP1	reduced glutathione	Momordica charantia
GSTP1	reduced glutathione	Morus
GSTP1	reduced glutathione	Morus nigra
GSTP1	reduced glutathione	Myristica fragrans
GSTP1	reduced glutathione	Ocimum basilicum
GSTP1	reduced glutathione	Oenothera biennis
GSTP1	reduced glutathione	Olea europaea
GSTP1	reduced glutathione	Origanum majorana
GSTP1	reduced glutathione	Origanum onites
GSTP1	reduced glutathione	Origanum vulgare
GSTP1	reduced glutathione	Oryza sativa
GSTP1	reduced glutathione	Panicum miliaceum
GSTP1	reduced glutathione	Papaver
GSTP1	reduced glutathione	Passiflora edulis
GSTP1	reduced glutathione	Pastinaca sativa
GSTP1	reduced glutathione	Persea americana
GSTP1	reduced glutathione	Petroselinum crispum
GSTP1	reduced glutathione	Phaseolus coccineus
GSTP1	reduced glutathione	Phaseolus lunatus
GSTP1	reduced glutathione	Phoenix dactylifera
GSTP1	reduced glutathione	Aronia melanocarpa
GSTP1	reduced glutathione	Pimpinella anisum
GSTP1	reduced glutathione	Pinus
GSTP1	reduced glutathione	Piper nigrum
GSTP1	reduced glutathione	Pistacia vera
GSTP1	reduced glutathione	Pisum sativum
GSTP1	reduced glutathione	Prunus
GSTP1	reduced glutathione	Prunus armeniaca
GSTP1	reduced glutathione	Prunus avium
GSTP1	reduced glutathione	Prunus cerasus
GSTP1	reduced glutathione	Prunus domestica
GSTP1	reduced glutathione	Prunus dulcis
GSTP1	reduced glutathione	Prunus persica
GSTP1	reduced glutathione	Psidium guajava
GSTP1	reduced glutathione	Punica granatum
GSTP1	reduced glutathione	Pyrus communis
GSTP1	reduced glutathione	Raphanus sativus
GSTP1	reduced glutathione	Rheum rhabarbarum
GSTP1	reduced glutathione	Ribes nigrum
GSTP1	reduced glutathione	Ribes rubrum
GSTP1	reduced glutathione	Ribes uva-crispa
GSTP1	reduced glutathione	Salvia rosmarinus
GSTP1	reduced glutathione	Rubus
GSTP1	reduced glutathione	Rubus chamaemorus
GSTP1	reduced glutathione	Rubus idaeus
GSTP1	reduced glutathione	Rubus occidentalis
GSTP1	reduced glutathione	Rumex acetosa
GSTP1	reduced glutathione	Salvia officinalis
GSTP1	reduced glutathione	Sambucus nigra
GSTP1	reduced glutathione	Satureja hortensis
GSTP1	reduced glutathione	Satureja montana
GSTP1	reduced glutathione	Secale cereale
GSTP1	reduced glutathione	Sesamum indicum
GSTP1	reduced glutathione	Solanum lycopersicum
GSTP1	reduced glutathione	Solanum lycopersicum var. cerasiforme
GSTP1	reduced glutathione	Septoria lycopersici var. lycopersici
GSTP1	reduced glutathione	Solanum melongena
GSTP1	reduced glutathione	Sorbus aucuparia
GSTP1	reduced glutathione	Sorghum bicolor
GSTP1	reduced glutathione	Syzygium aromaticum
GSTP1	reduced glutathione	Tamarindus indica
GSTP1	reduced glutathione	Taraxacum officinale
GSTP1	reduced glutathione	Theobroma cacao
GSTP1	reduced glutathione	Thymus vulgaris
GSTP1	reduced glutathione	Tilia
GSTP1	reduced glutathione	Tilia cordata
GSTP1	reduced glutathione	Trigonella foenum-graecum
GSTP1	reduced glutathione	Triticum aestivum
GSTP1	reduced glutathione	Vaccinium
GSTP1	reduced glutathione	Vaccinium angustifolium
GSTP1	reduced glutathione	Vaccinium arboreum
GSTP1	reduced glutathione	Vaccinium corymbosum
GSTP1	reduced glutathione	Vaccinium macrocarpon
GSTP1	reduced glutathione	Vaccinium myrtillus
GSTP1	reduced glutathione	Vaccinium vitis-idaea
GSTP1	reduced glutathione	Vanilla
GSTP1	reduced glutathione	Verbena officinalis
GSTP1	reduced glutathione	Vigna angularis
GSTP1	reduced glutathione	Vigna umbellata
GSTP1	reduced glutathione	Vigna unguiculata
GSTP1	reduced glutathione	Vitis rotundifolia
GSTP1	reduced glutathione	Vitis vinifera
GSTP1	reduced glutathione	Zingiber officinale
GSTP1	reduced glutathione	Rubus arcticus
GSTP1	reduced glutathione	Musa acuminata
GSTP1	reduced glutathione	Myrica
GSTP1	reduced glutathione	Vaccinium elliottii
GSTP1	reduced glutathione	Vaccinium myrtilloides
GSTP1	reduced glutathione	Vaccinium uliginosum
GSTP1	reduced glutathione	Ribes aureum
GSTP1	reduced glutathione	Apium graveolens Rapaceum Group
GSTP1	reduced glutathione	Apium graveolens Dulce Group
GSTP1	reduced glutathione	Allium tuberosum
GSTP1	reduced glutathione	Vaccinium oxycoccos
GSTP1	reduced glutathione	Vaccinium stamineum
GSTP1	reduced glutathione	Panax ginseng
GSTP1	reduced glutathione	Vaccinium deliciosum
GSTP1	reduced glutathione	Vaccinium ovalifolium
GSTP1	reduced glutathione	Vaccinium ovatum
GSTP1	reduced glutathione	Vaccinium parvifolium
GSTP1	reduced glutathione	Dimocarpus longan
GSTP1	reduced glutathione	Macadamia tetraphylla
GSTP1	reduced glutathione	Vitis aestivalis
GSTP1	reduced glutathione	Vitis labrusca
GSTP1	reduced glutathione	Prunus persica var. nucipersica
GSTP1	reduced glutathione	Prunus persica var. persica
GSTP1	reduced glutathione	Capsicum baccatum var. baccatum
